,ID,rownum,colnum,LAT,LON,PM25,SO2,NOx,VOCs,CO,NH3,BC,OC,PMC
146,146.0,2.0,6.0,35.89254771354141,113.00986829077345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,147.0,2.0,7.0,35.883275267077316,113.11101498402347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,148.0,2.0,8.0,35.8739172829827,113.21213767059197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,149.0,2.0,9.0,35.86447379237781,113.31323613871344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,150.0,2.0,10.0,35.85494482666378,113.41431017693483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,151.0,2.0,11.0,35.845330417522575,113.51535957411804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,152.0,2.0,12.0,35.835630596916666,113.61638411944243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,153.0,2.0,13.0,35.825845397088834,113.71738360240725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,154.0,2.0,14.0,35.81597485056204,113.81835781283414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,155.0,2.0,15.0,35.80601899013918,113.91930654086954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156.0,2.0,16.0,35.79597784890288,114.02022957698729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,157.0,2.0,17.0,35.78585146021529,114.12112671199085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158.0,2.0,18.0,35.775639857717835,114.22199773701588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,159.0,2.0,19.0,35.7653430753311,114.32284244353262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,160.0,2.0,20.0,35.754961147254555,114.42366062334825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161.0,2.0,21.0,35.74449410796632,114.52445206860936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,162.0,2.0,22.0,35.73394199222299,114.62521657180433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
